"X","logFC","logCPM","PValue","FDR","GeneID","Chr","Start","End","Strand","Length"
712,-1.25204408881759,11.8155307028207,0.00657353715041202,0.0215161609506542,"lmo1652","AL591824.1",1700523,1702292,"-",1770
1055,-9.50039884070086,8.87655803138098,0.00718114969004629,0.0233966489901508,"lmo2372","AL591824.1",2449840,2449876,"+",37
181,-9.62403432609154,8.99538989457085,0.00745396305552775,0.0240690865429924,"lmo0421","AL591824.1",441557,441583,"-",27
176,-9.65151835743248,9.02197227129417,0.00745562935348704,0.0240690865429924,"lmo0404","AL591824.1",427008,427048,"+",41
378,-1.3109866335329,10.3142743579794,0.00765519020948908,0.0246009976277672,"lmo0923","AL591824.1",960748,961221,"+",474
693,-1.67002903052608,11.6405856310346,0.00771200330448446,0.0246714313858394,"lmo1624","AL591824.1",1666107,1667720,"-",1614
707,-9.85555777322399,9.21957608437047,0.00776846481024223,0.0247014899757803,"lmo1640","AL591824.1",1684229,1684462,"-",234
311,-1.47341024421222,10.4613511764614,0.00779127618755163,0.0247014899757803,"lmo0755","AL591824.1",781103,781924,"+",822
687,-1.57531830596644,10.5561055424141,0.00794373322737904,0.0249726121442373,"lmo1616","AL591824.1",1658466,1659248,"-",783
419,-1.56910046922373,10.5535968464489,0.00794743667956631,0.0249726121442373,"lmo1020","AL591824.1",1049273,1049986,"+",714
291,-1.52831098812988,10.5199118064511,0.0079980148696403,0.0250203385523703,"lmo0717","AL591824.1",748537,749205,"+",669
1200,-1.64062993866625,10.6248199931287,0.00807373082157683,0.0251459369641181,"lmo2749","AL591824.1",2824079,2824651,"+",573
804,-1.59355294581386,11.5700785118308,0.00841633917206551,0.0260980341870628,"lmo1875","AL591824.1",1948871,1950763,"-",1893
514,-1.39595943191472,10.3875543305597,0.00870589678828694,0.0268780306957156,"lmo1177","AL591824.1",1205922,1206575,"+",654
203,-1.51608977834404,10.4992326514327,0.00886846490451574,0.0272608899456201,"lmo0500","AL591824.1",535428,536078,"+",651
151,-9.15756205345404,8.54476096452603,0.00894826869571801,0.027387125402046,"lmo0340","AL591824.1",370682,370726,"+",45
193,-0.92034728578367,10.9051710057978,0.00903041612284023,0.0275194146502071,"lmo0454","AL591824.1",488802,489749,"-",948
353,-1.44813341366685,10.4391257637576,0.00942333097578237,0.0285935407720092,"lmo0877","AL591824.1",916436,917164,"+",729
1070,-1.4941643750669,11.4752731231871,0.00959531030799238,0.0289909589220112,"lmo2414","AL591824.1",2484816,2486117,"-",1302
1179,-1.43913289762988,10.4264284506164,0.00992582342128805,0.0296888662769849,"lmo2696","AL591824.1",2772634,2773230,"+",597
853,-1.43480674518892,10.4221849679082,0.00993367539594901,0.0296888662769849,"lmo1973","AL591824.1",2046046,2046489,"-",444
781,-1.42046623741703,10.4122013354732,0.00995227907729196,0.0296888662769849,"pyrDII","AL591824.1",1908827,1909591,"-",765
556,-9.66821193498204,9.03450580154914,0.0101515220181279,0.0299076869384345,"lmo1270","AL591824.1",1294293,1294350,"+",58
523,-9.68137271448348,9.04630860444082,0.0101524267280809,0.0299076869384345,"lmo1187","AL591824.1",1213437,1213489,"+",53
1037,-9.68199189352958,9.04777451368493,0.0101525387061164,0.0299076869384345,"lmo2340","AL591824.1",2408932,2408956,"-",25
946,-9.72444284619862,9.08916437463716,0.0103119475339198,0.0301426139593916,"lmo2192","AL591824.1",2280202,2280229,"-",28
762,-9.79691912043417,9.1599010753022,0.010317556687656,0.0301426139593916,"lmo1796","AL591824.1",1867157,1867410,"-",254
1027,-0.796734620219007,10.7796361624929,0.0104436892244443,0.0303855484842887,"lmo2323","AL591824.1",2395798,2396331,"-",534
1190,-1.39120255008475,10.3824956620757,0.0105158603124727,0.0304701362332712,"lmo2728","AL591824.1",2802543,2802998,"+",456
949,-1.17020800624026,11.7379665516085,0.0105721306144201,0.0305081483444694,"lmo2195","AL591824.1",2283331,2284260,"-",930
214,-1.12943295501689,11.9085588250545,0.0109595809917741,0.0314503627095722,"lmo0530","AL591824.1",567030,569081,"+",2052
609,-0.849479444972028,10.8293500117236,0.011029187679937,0.0314503627095722,"lmo1419","AL591824.1",1449647,1450684,"-",1038
908,-0.842601226353941,10.8225147871808,0.0110320932842629,0.0314503627095722,"lmo2095","AL591824.1",2174488,2175420,"-",933
548,-1.46905980667452,10.4534757338615,0.0112923581293555,0.0320630409536319,"lmo1238","AL591824.1",1264642,1265388,"+",747
1005,-1.56820117035558,10.5447908027626,0.0114070065787266,0.0322590146046389,"lmo2297","AL591824.1",2380419,2381009,"-",591
917,-0.426149530576731,11.0011930672126,0.0117828714716378,0.0331892037069639,"lmo2107","AL591824.1",2187663,2188424,"+",762
558,-0.88112435123668,10.8563445997786,0.0122513855511158,0.034371942796186,"lmo1272","AL591824.1",1294912,1295775,"+",864
409,-9.17544160065286,8.55858872235172,0.0125602965080786,0.0350993266055794,"lmo1003","AL591824.1",1034921,1034947,"+",27
1135,-1.45385322345288,10.4457004969353,0.0128667008375187,0.0358140058745108,"lmo2583","AL591824.1",2663619,2664296,"-",678
177,-9.25006058053436,8.63429093068513,0.0131281349091654,0.036122255556945,"lmo0410","AL591824.1",432104,432134,"-",31
1113,-9.38572884928849,8.76160955836573,0.0131402343823266,0.036122255556945,"lmo2542","AL591824.1",2618542,2618575,"-",34
243,-9.4027254823571,8.77399930018761,0.0131413647227509,0.036122255556945,"lmo0613","AL591824.1",653995,654025,"+",31
297,-1.23948406142261,11.799400502269,0.0131818132018272,0.036122255556945,"lmo0723","AL591824.1",753490,755295,"+",1806
692,-1.35822138635972,10.3452941744885,0.0134027065457821,0.0365857665168646,"lmo1623","AL591824.1",1665414,1666097,"-",684
51,-9.5403439698146,8.91023575064051,0.013526045925647,0.0367804402670477,"lmo0107","AL591824.1",113273,113306,"-",34
708,-0.825815866394708,12.3827464699913,0.0138813342728917,0.0376019284710132,"lmo1644","AL591824.1",1688670,1691888,"-",3219
195,-1.62211968918768,11.5942967211333,0.0141534284044982,0.0381926484045047,"lmo0456","AL591824.1",491634,492917,"+",1284
57,-1.30831468389184,10.298704869288,0.0142144107845099,0.0382113628313631,"lmaC","AL591824.1",122104,122520,"+",417
380,-2.03562382385931,10.0295210369819,0.0149343101621165,0.0399945351690015,"lmo0935","AL591824.1",972197,972706,"+",510
639,-1.27162876822171,10.2630562182099,0.0150444006487509,0.0401373255044032,"lmo1488","AL591824.1",1520659,1521225,"-",567
59,-0.631315246227781,10.6246859601136,0.0153368158401434,0.0407100634856215,"lmaA","AL591824.1",123200,123712,"+",513
207,-1.45213321912773,10.4413349813079,0.015374238968403,0.0407100634856215,"lmo0505","AL591824.1",539774,540424,"+",651
261,-0.449520166775819,11.014531085167,0.0157700413752962,0.041602310643039,"lmo0681","AL591824.1",716450,717673,"+",1224
967,-1.35331844864764,10.3391661927353,0.0161192670554899,0.0423478225996458,"lmo2241","AL591824.1",2332888,2333283,"-",396
666,-1.46826051961836,10.4446482503347,0.016199378588514,0.0423478225996458,"lmo1549","AL591824.1",1583242,1583916,"-",675
511,-1.45003461242019,10.4317299875237,0.0162323336980255,0.0423478225996458,"lmo1172","AL591824.1",1200051,1200632,"+",582
452,-0.804051591149477,10.7744929551092,0.0168821420783646,0.0438811560639845,"lmo1074","AL591824.1",1104048,1104851,"+",804
155,-1.42261059275593,10.4064950468839,0.0171846041359978,0.0445037184034815,"lmo0347","AL591824.1",375842,376492,"-",651
149,-2.07860614635716,10.0705001582893,0.0172722948476246,0.0445675637126664,"lmo0339","AL591824.1",370032,370403,"+",372
722,-9.2579967908454,8.63985974995373,0.0180824227655229,0.0458567951518649,"lmo1678","AL591824.1",1732899,1732921,"-",23
274,-9.28219365196735,8.66140132708449,0.0180850238551802,0.0458567951518649,"lmo0698","AL591824.1",731765,732001,"+",237
1154,-9.36918146136665,8.74336934432928,0.0180946241081706,0.0458567951518649,"lmo2645","AL591824.1",2718268,2718303,"-",36
350,-9.37607395444676,8.75122871794616,0.0180955207530351,0.0458567951518649,"lmo0865","AL591824.1",905517,905557,"+",41
598,-9.38468901168182,8.75761092435743,0.0180962458944418,0.0458567951518649,"lisK","AL591824.1",1404683,1404707,"+",25
1164,-1.37465001030432,10.3606975924163,0.0182531752382564,0.0460892674765974,"lmo2661","AL591824.1",2735279,2735953,"-",675
934,-9.49332650822662,8.86366333638114,0.0184090145454333,0.0463173426463392,"lmo2152","AL591824.1",2234936,2234976,"-",41
1076,-9.61453243730666,8.98084756435328,0.0185272421083303,0.0464495041510268,"lmo2429","AL591824.1",2498268,2498307,"-",40
1220,-0.512298704878471,11.0769138023129,0.0186809442451076,0.0466092597407155,"parA","AL591824.1",2878004,2878765,"-",762
3,-0.98405338842427,11.5546956379742,0.0187228143795802,0.0466092597407155,"lmo0010","AL591824.1",12918,13886,"+",969
554,-0.343284421549378,10.9118083009065,0.0191211939273199,0.0474339793214568,"proB","AL591824.1",1284644,1285474,"-",831
597,-1.33227339210331,10.3178689211245,0.0193782718096201,0.0479036299629419,"lisR","AL591824.1",1402550,1403230,"+",681
720,-1.35632450697564,11.3377126345113,0.0195686653040302,0.0482057364806598,"menF","AL591824.1",1730392,1731780,"-",1389
204,-0.921356729636473,11.8951588355767,0.0198797132577641,0.0487896032069307,"lmo0501","AL591824.1",536187,538247,"+",2061
1259,-1.744189083779,11.3063353570507,0.0199436991892545,0.0487896032069307,"lmo2852","AL591824.1",2941023,2941544,"-",522
